binding_id,node_id,node_name,binding_target_id,binding_target_title,binding_type,project_id,task_id,resource_type,learning_activity_type,student_action,student_output,assessment_output,binding_status,audit_status,risk_level,source_file,notes
BV031A-INC-P3T3-019,P3T3-N06,形成参数异常清单与后续处理建议,P3T3-C10,A3事件未触发切换案例复盘卡,resource_card,P3,P3-T3,case_table;worksheet;text_card,case_analysis;problem_diagnosis,复盘A3事件未触发切换案例，区分邻区配置、目标小区状态和XN链路问题。,参数异常清单与处理建议,参数异常清单与处理建议,planned,pending_professional_review,high,reports/P3-T3增量补拆修订说明V0.3.1A.md,案例可教学化使用，但结论和图示需专业复核。
BV031A-INC-P3T3-020,P3T3-N06,形成参数异常清单与后续处理建议,IMG-178-179,A3事件未触发切换案例截图组,media_asset_review,P3,P3-T3,image;redrawn_image,risk_checking,评估邻区关系、目标小区状态和XN链路故障截图是否需要重绘、标注或替换。,媒体审查记录,A3事件案例截图媒体审查记录,planned,pending_media_review,high,reports/P3-T3增量补拆修订说明V0.3.1A.md,补齐V0.3.1遗漏的经典案例图片媒体审查挂接，不能裸用。
BV031A-INC-P3T3-021,P3T3-N06,形成参数异常清单与后续处理建议,P3T3-C11,参数异常清单模板,resource_card,P3,P3-T3,worksheet;comparison_table;rubric,proposal_matching;conclusion_writing,把无线、传输、核心网检查结果汇总为异常项、影响范围、处理建议和复核状态。,参数异常清单与处理建议,参数异常清单与处理建议,planned,pending_professional_review,high,reports/P3-T3增量补拆修订说明V0.3.1A.md,模板需保留待复核、待重绘、需补查等状态字段。
BV031A-INC-P3T3-022,P3T3-N06,形成参数异常清单与后续处理建议,P3T3-RPT01,参数检查处理建议模板,assessment_output,P3,P3-T3,report_template;worksheet;rubric,proposal_matching;conclusion_writing;risk_checking,写出处理建议、适用边界、是否进入参数设置和后续复测方式。,参数异常清单与处理建议,参数异常清单与处理建议,planned,pending_professional_review,high,reports/P3-T3增量补拆修订说明V0.3.1A.md,评价学生能否把参数检查结果转为后续任务入口。
BV032A-INC-P1T3-001,P1T3-N01,完成投诉应答与处理边界判断,P1T3-C01,投诉类型与紧急程度判断卡,resource_card,P1,P1-T3,text_card;case_card;classification_table,case_intro;evidence_classification,阅读投诉描述，判断普通、紧急、升级、批量或重复投诉，并说明处理边界。,投诉受理与分类记录,投诉受理与分类记录,planned,pending_professional_review,medium,reports/P1-T3详细能力节点主数据增量样表V0.3.2A.csv,投诉分类来自原文，但分类边界涉及运营商制度，需专业复核。
BV032A-INC-P1T3-002,P1T3-N01,完成投诉应答与处理边界判断,P1T3-C02,应答原则与升级边界卡,resource_card,P1,P1-T3,text_card;scenario_card;checklist,risk_checking;correction_revision,判断话术中是否存在推诿、越权承诺、未取得客户同意或未说明升级边界的问题。,投诉受理与分类记录,投诉受理与分类记录,planned,pending_editorial_review,medium,reports/P1-T3详细能力节点主数据增量样表V0.3.2A.csv,重点治理服务表达和处理承诺，不把话术当作可直接背诵文本。
BV032A-INC-P1T3-003,P1T3-N01,完成投诉应答与处理边界判断,P1T3-W01,投诉受理分类单,assessment_output,P1,P1-T3,worksheet;rubric,evidence_classification;risk_checking,填写投诉来源、紧急程度、升级风险、首问责任和下一步记录要求。,投诉受理与分类记录,投诉受理与分类记录,planned,pending_professional_review,medium,reports/P1-T3详细能力节点主数据增量样表V0.3.2A.csv,评价学生能否把投诉入口转化为可处理任务，而不是只背分类名称。
BV032A-INC-P1T3-004,P1T3-N02,核实投诉关键信息并填写信息单,P1T3-C03,投诉信息字段核对卡,resource_card,P1,P1-T3,text_card;checklist;worksheet,data_checking;risk_checking,从客户口述中提取时间、地点、业务类型、终端型号、号码、频率和影响范围。,用户投诉信息单,用户投诉信息单,planned,pending_editorial_review,high,reports/P1-T3详细能力节点主数据增量样表V0.3.2A.csv,把原文表格字段转为教学化字段核对，不直接裸用客户信息。
BV032A-INC-P1T3-005,P1T3-N02,核实投诉关键信息并填写信息单,P1T3-TBL01,用户投诉信息单教学化表格,resource_card,P1,P1-T3,table;worksheet;checklist,data_checking,按投诉人信息、投诉内容、受理记录和处理结果四类字段填写信息单。,用户投诉信息单,用户投诉信息单,planned,pending_editorial_review,high,reports/P1-T3详细能力节点主数据增量样表V0.3.2A.csv,需删除或脱敏真实姓名、地址、电话、工作单位、工单号等个人信息后才能用于正式样章。
BV032A-INC-P1T3-006,P1T3-N02,核实投诉关键信息并填写信息单,P1T3-PRIV01,个人信息脱敏与授权检查,resource_card,P1,P1-T3,checklist;risk_card,risk_checking,检查投诉信息单是否包含姓名、电话、地址、录音、工单号等敏感信息，并标注脱敏或授权要求。,用户投诉信息单,隐私与数据安全检查记录,planned,pending_editorial_review,high,reports/P1-T3详细能力节点主数据增量样表V0.3.2A.csv,这是P1-T3区别于纯技术任务的关键治理项，后续字段规范应考虑个人信息类型和授权状态字段。
BV032A-INC-P1T3-007,P1T3-N02,核实投诉关键信息并填写信息单,P1T3-W02,投诉信息记录单,assessment_output,P1,P1-T3,worksheet;rubric,data_checking;risk_checking,提交完整投诉信息记录，并说明哪些信息可进入后续测试分析，哪些信息需脱敏。,用户投诉信息单,用户投诉信息单,planned,pending_professional_review,high,reports/P1-T3详细能力节点主数据增量样表V0.3.2A.csv,评价重点是字段完整性、可分析性和隐私边界。
BV032A-INC-P1T3-008,P1T3-N03,现场核实投诉场景与业务现象,P1T3-C04,现场预约与上门核实流程卡,resource_card,P1,P1-T3,process_table;scenario_card;checklist,process_ordering;risk_checking,按预约、准备、身份说明、取得同意、现场核实、结果告知的顺序整理现场流程。,现场核实记录,现场核实记录,planned,pending_editorial_review,medium,reports/P1-T3详细能力节点主数据增量样表V0.3.2A.csv,流程训练服务于现场核实，不等同于完整测试流程。
BV032A-INC-P1T3-009,P1T3-N03,现场核实投诉场景与业务现象,P1T3-C05,投诉现场业务现象观察表,resource_card,P1,P1-T3,table;checklist;worksheet,data_checking;case_analysis,观察并记录语音、视频、网页、覆盖环境、室分、阻挡和干扰等现场现象。,现场核实记录,现场核实记录,planned,pending_professional_review,medium,reports/P1-T3详细能力节点主数据增量样表V0.3.2A.csv,现象记录不能直接等同于根因结论，需连接P2/P3/P4后续任务。
BV032A-INC-P1T3-010,P1T3-N03,现场核实投诉场景与业务现象,P1T3-W03,现场核实记录,assessment_output,P1,P1-T3,worksheet;rubric,data_checking;risk_checking,提交现场核实记录，说明投诉是否复现、业务现象是什么、还需要补充哪些测试。,现场核实记录,现场核实记录,planned,pending_professional_review,medium,reports/P1-T3详细能力节点主数据增量样表V0.3.2A.csv,评价学生是否能把客户感知转成可验证的现场记录。
BV032A-INC-P1T3-011,P1T3-N04,形成投诉初判与后续任务入口,P1T3-C06,投诉原因初步定位案例卡,resource_card,P1,P1-T3,case_card;classification_table;worksheet,case_analysis;problem_classification,对弱覆盖、测试正常、室内无覆盖等教学模拟案例做初步问题类型判断和后续处理入口标注。,投诉初判与后续任务入口单,投诉初判与后续任务入口单,planned,pending_professional_review,high,reports/P1-T3详细能力节点主数据增量样表V0.3.2A.csv,案例偏4G语境，正式教材需改写为5G教学模拟案例或标注适用边界。
BV032A-INC-P1T3-012,P1T3-N04,形成投诉初判与后续任务入口,P1T3-C08A,投诉初判与后续任务入口辨析卡,resource_card,P1,P1-T3,case_table;worksheet;rubric,case_analysis;proposal_matching,把经典案例中的投诉内容、现场证据、初步问题类型、证据不足点和后续任务入口分开标注。,投诉初判与后续任务入口单,投诉初判与后续任务入口单,planned,pending_professional_review,high,reports/P1-T3详细能力节点主数据增量样表V0.3.2A.csv,从旧P1T3-C08拆出初判入口方向，避免把问题判断和客户回复混成一个资源。
BV032A-INC-P1T3-013,P1T3-N04,形成投诉初判与后续任务入口,P1T3-W04,投诉初判与后续任务入口单,assessment_output,P1,P1-T3,worksheet;rubric,problem_classification;proposal_matching,填写投诉初判、证据是否充分、后续进入测试、分析、验证或继续跟踪的理由。,投诉初判与后续任务入口单,投诉初判与后续任务入口单,planned,pending_professional_review,high,reports/P1-T3详细能力节点主数据增量样表V0.3.2A.csv,评价重点是初判边界和后续任务入口，不评价学生能否完成完整专业定位。
BV032A-INC-P1T3-014,P1T3-N05,沟通处理结果并形成跟踪闭环,P1T3-C07,处理结果反馈话术边界卡,resource_card,P1,P1-T3,text_card;scenario_card;checklist,correction_revision;risk_checking,比较已解决、短期可解决、短期无法解决三类反馈口径，找出越权承诺或解释不足处。,投诉处理反馈单,投诉处理反馈单,planned,pending_editorial_review,high,reports/P1-T3详细能力节点主数据增量样表V0.3.2A.csv,话术需编辑和专业双重复核，不能鼓励学生机械套用。
BV032A-INC-P1T3-015,P1T3-N05,沟通处理结果并形成跟踪闭环,P1T3-C08B,反馈表达与承诺边界辨析卡,resource_card,P1,P1-T3,case_table;worksheet;rubric,correction_revision;conclusion_writing,把经典案例中的处理结论、客户反馈、不能承诺事项和后续跟踪要求分开标注。,投诉处理反馈单,投诉处理反馈单,planned,pending_editorial_review,high,reports/P1-T3详细能力节点主数据增量样表V0.3.2A.csv,从旧P1T3-C08拆出反馈表达方向，重点治理越权承诺、不确定结论和责任表述。
BV032A-INC-P1T3-016,P1T3-N05,沟通处理结果并形成跟踪闭环,P1T3-PRIV02,电话录音与客户授权边界检查,resource_card,P1,P1-T3,checklist;risk_card,risk_checking,检查反馈记录是否涉及电话录音、客户确认、授权边界、敏感信息复述和投诉升级记录。,投诉处理反馈单,隐私与服务承诺检查记录,planned,pending_editorial_review,high,reports/P1-T3详细能力节点主数据增量样表V0.3.2A.csv,用于强化电话录音、客户授权、服务承诺和跟踪闭环的数据安全治理。
BV032A-INC-P1T3-017,P1T3-N05,沟通处理结果并形成跟踪闭环,P1T3-RPT01,投诉处理反馈单,assessment_output,P1,P1-T3,report_template;worksheet;rubric,conclusion_writing;correction_revision,填写问题类型、处理状态、客户反馈口径、后续跟踪和不能承诺的边界。,投诉处理反馈单,投诉处理反馈单,planned,pending_professional_review,high,reports/P1-T3详细能力节点主数据增量样表V0.3.2A.csv,评价重点是结论边界、客户沟通和后续跟踪，不是写漂亮回复。
BV04-INC-P2T1-001,P2T1-N01,明确DT/CQT测试任务与验收口径,P2T1-C01,DT/CQT任务目标与口径卡,resource_card,P2,P2-T1,text_card;comparison_table;concept_diagram,task_analysis;data_reading,阅读DT/CQT定义和任务要求，区分路测、定点业务测试、采集数据和验收口径。,测试任务与指标口径确认单,测试任务与指标口径确认单,planned,pending_professional_review,medium,reports/P2-T1详细能力节点主数据增量样表V0.4.csv,NSA/SA内容只作为背景概念，不作为P2-T1能力节点。
BV04-INC-P2T1-002,P2T1-N01,明确DT/CQT测试任务与验收口径,P2T1-W01,测试任务与指标口径确认单,assessment_output,P2,P2-T1,worksheet;rubric,task_analysis;data_checking,填写测试对象、业务类型、需要采集的数据、指标口径和验收边界。,测试任务与指标口径确认单,测试任务与指标口径确认单,planned,pending_editorial_review,medium,reports/P2-T1详细能力节点主数据增量样表V0.4.csv,评价学生能否先明确测试任务，而不是直接开始设备操作。
BV04-INC-P2T1-003,P2T1-N01,明确DT/CQT测试任务与验收口径,P2T1-IMG74-78,组网方式背景图重绘对象,media_review_object,P2,P2-T1,redrawn_image;concept_diagram,concept_reading,对照重绘后的SA/NSA背景图，说明其与本任务测试口径的关系。,测试任务与指标口径确认单,测试任务与指标口径确认单,planned,pending_media_review,medium,assets/media/image74.png;assets/media/image75.png;assets/media/image76.png;assets/media/image77.png;assets/media/image78.png,原图仅作重绘来源，不能直接替代测试任务学习材料。
BV04-INC-P2T1-004,P2T1-N02,准备测试资料、工具设备与入场许可,P2T1-TBL01,测试资料与工具设备核对表,resource_card,P2,P2-T1,table;checklist;worksheet,data_checking;risk_checking,按资料、工具、人员车辆、软件、服务器和测试模板六类核对准备状态。,测试准备核对单,测试准备核对单,planned,pending_editorial_review,high,reports/P2-T1详细能力节点主数据增量样表V0.4.csv,设备清单下沉为核对表，避免把GPS、扫频仪、逆变器等拆成节点。
