v03_record_id,node_id,node_name,node_layer,parent_node_id,project_id,project_title,task_id,task_title,primary_job_process_id,secondary_job_process_ids,primary_ability_unit_id,secondary_ability_unit_ids,source_type,source_ref_id,source_maturity,student_title,student_learning_goal,student_action,student_output,assessment_output,resource_card_ids,resource_type,learning_activity_type,node_status,audit_status,review_required_type,risk_level,media_handling_status,professional_risk_type,version_status,v03_maturity,source_files,notes
N-V039-INC-P5T1-008,P5T1-N08,形成全网指标采集包并连接后续任务,detail_capability,P5-T1,P5,项目五：5G全网性能提升,P5-T1,任务1 5G全网性能指标采集,JP-07,JP-03;JP-06,AU-09,AU-03;AU-04;AU-07,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P5-T1 lines 7361-8584;task_inventory:P5-T1;reports:第十类普通任务增量验证对象选择说明V0.3.9.md;reports:P5-T1基于V0.3.9主数据补拆验证实施计划.md,internal_trial,把采集结果交给后续提升和验证,我能把采集结果整理为全网性能指标采集包，说明哪些可进入提升实施、验证基线或二次补采。,汇总采集结果，形成采集包并标明后续任务入口。,全网性能指标采集包,全网性能指标采集包,P5T1-C08;P5T1-W08;P5T1-ACT08,report_template;worksheet;handoff_card,handoff_summary;report_output,trial_split,pending_professional_media_review,professional;media;editorial;student_text;data_security,medium,media_review_required,handoff_boundary;student_text;professional_review,candidate,increment_candidate,extracted/textbook.md lines 7361-8584;reports/P5-T1基于V0.3.9主数据补拆验证实施计划.md,本节点为P5-T1受控补拆候选节点，指标口径、公式、阈值、计数器和媒体均需专业复核或教学化改造。
N-V0310-INC-P5T2-001,P5T2-N01,明确性能提升任务、输入数据和提升目标,detail_capability,P5-T2,P5,项目五：5G全网性能提升,P5-T2,任务2 5G全网性能提升实施,JP-07,JP-04;JP-05;JP-06,AU-09,AU-09,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P5-T2 lines 8585-9293;task_inventory:P5-T2;reports:P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports:P5-T2基于V0.3.10主数据补拆验证报告.md,internal_trial,先弄清这次要提升什么,我能接收P5-T1形成的指标采集包，说明要提升的指标、区域范围、目标和问题背景。,阅读性能提升任务情境，核对采集包、提升指标、影响范围和目标要求。,性能提升任务单,性能提升任务单,P5T2-C01;P5T2-W01;P5T2-ACT01,task_card;worksheet,case_intro;task_definition;data_source_selection,trial_split,pending_professional_media_review,professional;editorial;student_text,medium,not_applicable,task_boundary;data_source;student_text,candidate,increment_candidate,extracted/textbook.md lines 8585-9293;reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,本节点为P5-T2受控补拆候选节点，指标、参数、优化方案、工程授权、媒体重绘、案例脱敏和学生正文均需复核或教学化改造。
N-V0310-INC-P5T2-002,P5T2-N02,使用8维5步法定位性能短板,detail_capability,P5-T2,P5,项目五：5G全网性能提升,P5-T2,任务2 5G全网性能提升实施,JP-07,JP-04;JP-05;JP-06,AU-09,AU-03;AU-05,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P5-T2 lines 8585-9293;task_inventory:P5-T2;reports:P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports:P5-T2基于V0.3.10主数据补拆验证报告.md,internal_trial,用8维5步法找短板,我能按硬件告警、资源、覆盖、干扰、参数、邻区、版本和小区健康度梳理性能短板。,根据采集包和案例数据，把短板分别放入8个维度，并区分统计、分析、目标、方案和实施步骤。,8维短板分析表,8维短板分析表,P5T2-C02;P5T2-W02;P5T2-ACT02,method_card;flowchart;worksheet,classification;cause_analysis;table_completion,trial_split,pending_professional_media_review,professional;media;editorial;student_text,high,redraw_required,metric_context;cause_analysis;method_boundary,candidate,increment_candidate,extracted/textbook.md lines 8585-9293;reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,本节点为P5-T2受控补拆候选节点，指标、参数、优化方案、工程授权、媒体重绘、案例脱敏和学生正文均需复核或教学化改造。
N-V0310-INC-P5T2-003,P5T2-N03,制定接入类指标提升方案,detail_capability,P5-T2,P5,项目五：5G全网性能提升,P5-T2,任务2 5G全网性能提升实施,JP-07,JP-04;JP-05;JP-06,AU-09,AU-05;AU-07,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P5-T2 lines 8585-9293;task_inventory:P5-T2;reports:P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports:P5-T2基于V0.3.10主数据补拆验证报告.md,internal_trial,把接入失败转成提升方案,我能根据接入失败分段统计结果，关联弱覆盖、干扰、资源和参数问题，提出接入类提升方案。,阅读接入失败记录，判断失败集中环节，填写接入类问题原因和提升措施。,接入类提升方案卡,接入类提升方案卡,P5T2-C03;P5T2-W03;P5T2-ACT03,metric_table;scheme_card;worksheet,metric_diagnosis;scheme_design,trial_split,pending_professional_media_review,professional;media;editorial;student_text;teaching_validation,high,redraw_required,access_metric;parameter_boundary;professional_review,candidate,increment_candidate,extracted/textbook.md lines 8585-9293;reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,本节点为P5-T2受控补拆候选节点，指标、参数、优化方案、工程授权、媒体重绘、案例脱敏和学生正文均需复核或教学化改造。
N-V0310-INC-P5T2-004,P5T2-N04,制定保持类指标提升方案,detail_capability,P5-T2,P5,项目五：5G全网性能提升,P5-T2,任务2 5G全网性能提升实施,JP-07,JP-04;JP-05;JP-06,AU-09,AU-05;AU-07,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P5-T2 lines 8585-9293;task_inventory:P5-T2;reports:P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports:P5-T2基于V0.3.10主数据补拆验证报告.md,internal_trial,把掉线问题拆成可处理原因,我能分析掉线趋势、分Counter、TOPN小区和关联指标，形成保持类提升方案。,对掉线率案例进行分Counter和TOP小区分析，写出可能原因、验证证据和处理建议。,保持类提升方案卡,保持类提升方案卡,P5T2-C04;P5T2-W04;P5T2-ACT04,case_table;scheme_card;worksheet,case_analysis;cause_chain;scheme_design,trial_split,pending_professional_media_review,professional;media;editorial;student_text;data_security,high,redraw_required,retention_metric;counter_definition;case_logic,candidate,increment_candidate,extracted/textbook.md lines 8585-9293;reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,本节点为P5-T2受控补拆候选节点，指标、参数、优化方案、工程授权、媒体重绘、案例脱敏和学生正文均需复核或教学化改造。
N-V0310-INC-P5T2-005,P5T2-N05,制定移动性指标提升方案,detail_capability,P5-T2,P5,项目五：5G全网性能提升,P5-T2,任务2 5G全网性能提升实施,JP-07,JP-04;JP-05;JP-06,AU-09,AU-05;AU-07,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P5-T2 lines 8585-9293;task_inventory:P5-T2;reports:P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports:P5-T2基于V0.3.10主数据补拆验证报告.md,internal_trial,判断切换问题该怎么优化,我能分析切换失败、邻区漏配、乒乓切换和移动性参数，提出移动性提升方案。,阅读移动性问题数据，区分邻区、覆盖、参数和容量因素，并填写移动性提升方案。,移动性提升方案卡,移动性提升方案卡,P5T2-C05;P5T2-W05;P5T2-ACT05,process_card;scheme_card;worksheet,path_analysis;scheme_design;boundary_judgement,trial_split,pending_professional_media_review,professional;media;editorial;student_text;teaching_validation,high,redraw_required,mobility_metric;neighbor_relation;parameter_boundary,candidate,increment_candidate,extracted/textbook.md lines 8585-9293;reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,本节点为P5-T2受控补拆候选节点，指标、参数、优化方案、工程授权、媒体重绘、案例脱敏和学生正文均需复核或教学化改造。
N-V0310-INC-P5T2-006,P5T2-N06,制定资源类与可用类指标提升方案,detail_capability,P5-T2,P5,项目五：5G全网性能提升,P5-T2,任务2 5G全网性能提升实施,JP-07,JP-04;JP-05;JP-06,AU-09,AU-05;AU-07,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P5-T2 lines 8585-9293;task_inventory:P5-T2;reports:P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports:P5-T2基于V0.3.10主数据补拆验证报告.md,internal_trial,判断资源瓶颈和小区可用问题,我能根据PRB、连接用户数、PDCCH、CPU、小区可用率和告警信息，提出资源类与可用类提升方案。,核对资源占用、告警和可用率信息，判断扩容、分流、运维处理或持续观察的适用场景。,资源/可用类提升方案卡,资源/可用类提升方案卡,P5T2-C06;P5T2-W06;P5T2-ACT06,metric_table;scheme_card;worksheet,resource_judgement;availability_judgement;scheme_design,trial_split,pending_professional_media_review,professional;media;editorial;student_text;teaching_validation,high,redraw_required,resource_metric;availability_metric;operation_boundary,candidate,increment_candidate,extracted/textbook.md lines 8585-9293;reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,本节点为P5-T2受控补拆候选节点，指标、参数、优化方案、工程授权、媒体重绘、案例脱敏和学生正文均需复核或教学化改造。
N-V0310-INC-P5T2-007,P5T2-N07,形成实施方案、授权边界和回退要求,detail_capability,P5-T2,P5,项目五：5G全网性能提升,P5-T2,任务2 5G全网性能提升实施,JP-07,JP-04;JP-05;JP-06,AU-09,AU-05;AU-08,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P5-T2 lines 8585-9293;task_inventory:P5-T2;reports:P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports:P5-T2基于V0.3.10主数据补拆验证报告.md,internal_trial,把优化措施写成可审查的实施方案,我能把不同类型提升措施汇总为实施方案，并标注责任部门、影响范围、授权条件和回退要求。,将接入、保持、移动性、资源和可用类措施汇总为实施清单，补充授权边界、影响范围和回退条件。,性能提升实施方案,性能提升实施方案,P5T2-C07;P5T2-W07;P5T2-ACT07,scheme_template;boundary_card;worksheet,scheme_synthesis;authorization_boundary;rollback_checking,trial_split,pending_professional_media_review,professional;editorial;student_text;teaching_validation,high,not_applicable,procedure;authorization;publication_boundary,candidate,increment_candidate,extracted/textbook.md lines 8585-9293;reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,本节点为P5-T2受控补拆候选节点，指标、参数、优化方案、工程授权、媒体重绘、案例脱敏和学生正文均需复核或教学化改造。
N-V0310-INC-P5T2-008,P5T2-N08,在教学仿真环境执行参数调整并记录证据,detail_capability,P5-T2,P5,项目五：5G全网性能提升,P5-T2,任务2 5G全网性能提升实施,JP-07,JP-04;JP-05;JP-06,AU-09,AU-04;AU-09,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P5-T2 lines 8585-9293;task_inventory:P5-T2;reports:P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports:P5-T2基于V0.3.10主数据补拆验证报告.md,internal_trial,只在教学仿真里完成参数调整练习,我能在教学仿真或重绘界面中完成T300等示例参数调整，并记录调整前后证据和风险提示。,在教学仿真界面识别参数项，按任务要求完成示例调整，保存前后截图、参数值和操作记录。,教学仿真实施记录,教学仿真实施记录,P5T2-C08;P5T2-W08;P5T2-ACT08,simulation_screen;operation_card;worksheet,simulation_operation;evidence_recording;boundary_judgement,trial_split,pending_professional_media_review,professional;media;editorial;student_text;teaching_validation,high,redraw_required,parameter_adjustment;tool_screenshot;authorization,candidate,increment_candidate,extracted/textbook.md lines 8585-9293;reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,本节点为P5-T2受控补拆候选节点，指标、参数、优化方案、工程授权、媒体重绘、案例脱敏和学生正文均需复核或教学化改造。
N-V0310-INC-P5T2-009,P5T2-N09,输出实施记录并交接P5-T3验证,detail_capability,P5-T2,P5,项目五：5G全网性能提升,P5-T2,任务2 5G全网性能提升实施,JP-07,JP-04;JP-05;JP-06,AU-09,AU-08;AU-09,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P5-T2 lines 8585-9293;task_inventory:P5-T2;reports:P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports:P5-T2基于V0.3.10主数据补拆验证报告.md,internal_trial,把实施记录交给下一步验证,我能汇总实施动作、证据、未闭环风险和复测要求，形成交接P5-T3验证的材料。,整理实施方案、仿真记录、未闭环风险和复测要求，填写性能提升实施交接单。,性能提升实施交接单,性能提升实施交接单,P5T2-C09;P5T2-W09;P5T2-ACT09,handoff_form;worksheet,handoff_writing;risk_summary;verification_request,trial_split,pending_professional_media_review,professional;editorial;student_text;teaching_validation,high,not_applicable,handoff_boundary;conclusion;professional_review,candidate,increment_candidate,extracted/textbook.md lines 8585-9293;reports/P5-T2基于V0.3.10主数据补拆验证实施计划.md;reports/P5-T2基于V0.3.10主数据补拆验证报告.md,本节点为P5-T2受控补拆候选节点，指标、参数、优化方案、工程授权、媒体重绘、案例脱敏和学生正文均需复核或教学化改造。
N-V0311-INC-P3T1-001,P3T1-N01,明确5G网管在网络优化中的作用,detail_capability,P3-T1,P3,项目三：5G网络信息管理,P3-T1,任务1：5G网管架构和功能,JP-03,JP-01;JP-04,AU-04,AU-01,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P3-T1 lines 2399-2708;task_inventory:P3-T1;reports:P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports:P3-T1基于V0.3.11主数据补拆验证报告.md,internal_trial,先弄清为什么要先认识5G网管,我能说明5G网管为什么是后续监控、参数检查、参数设置、测试、信令和全网性能任务的入口。,阅读任务导入和5G网管特性材料，提取网管支撑网络优化的作用。,网管作用说明卡,网管作用说明卡,P3T1-C01;P3T1-W01;P3T1-ACT01,task_card;worksheet,case_intro;task_definition,trial_split,pending_professional_media_review,professional;editorial;media;student_text,medium,not_applicable,task_boundary;student_text,candidate,increment_candidate,extracted/textbook.md lines 2399-2708;reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,本节点用于建立P3项目入口认知，不能写成抽象概念背诵。
N-V0311-INC-P3T1-002,P3T1-N02,识别5G网管架构层次与部署组成,detail_capability,P3-T1,P3,项目三：5G网络信息管理,P3-T1,任务1：5G网管架构和功能,JP-03,JP-04,AU-04,AU-04,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P3-T1 lines 2399-2708;task_inventory:P3-T1;reports:P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports:P3-T1基于V0.3.11主数据补拆验证报告.md,internal_trial,看懂5G网管架构分成哪些层,我能在教学化架构图中区分基础设施、虚拟化平台、网管平台、功能应用和客户端。,对照重绘架构图，标注5G网管架构层次和部署组成。,网管架构层次标注图,网管架构层次标注图,P3T1-R01;P3T1-W02;P3T1-ACT02,diagram;worksheet,diagram_annotation;concept_mapping,trial_split,pending_professional_media_review,professional;editorial;media;student_text,high,media_redraw_required,architecture;cloud_service;media,candidate,increment_candidate,extracted/textbook.md lines 2399-2708;reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,NFV、IaaS/PaaS/SaaS和TECS关系必须专业复核，原图需教学化重绘。
N-V0311-INC-P3T1-003,P3T1-N03,区分5G网管软硬件组成与部署边界,detail_capability,P3-T1,P3,项目三：5G网络信息管理,P3-T1,任务1：5G网管架构和功能,JP-03,JP-04,AU-04,AU-04,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P3-T1 lines 2399-2708;task_inventory:P3-T1;reports:P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports:P3-T1基于V0.3.11主数据补拆验证报告.md,internal_trial,分清哪些是硬件资源、平台和应用,我能把服务器资源、TECS平台、虚拟网管平台、APP功能和远程客户端对应到部署层。,阅读软硬件部署材料，完成组成对象与部署层对应。,软硬件组成对照表,软硬件组成对照表,P3T1-R02;P3T1-W03;P3T1-ACT03,comparison_table;worksheet,classification;diagram_annotation,trial_split,pending_professional_media_review,professional;editorial;media;student_text,high,media_redraw_required,architecture;platform_boundary;media,candidate,increment_candidate,extracted/textbook.md lines 2399-2708;reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,软硬件组成不能写成厂家系统说明，需转译成学生可理解的部署层关系。
N-V0311-INC-P3T1-004,P3T1-N04,识别5G网管功能组件与管理对象,detail_capability,P3-T1,P3,项目三：5G网络信息管理,P3-T1,任务1：5G网管架构和功能,JP-03,JP-04,AU-04,AU-04,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P3-T1 lines 2399-2708;task_inventory:P3-T1;reports:P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports:P3-T1基于V0.3.11主数据补拆验证报告.md,internal_trial,弄清每类网管功能管什么,我能区分系统管理、自运维、智能运维、无线应用和公共应用的用途及管理对象。,对照功能组件材料，匹配功能组件、管理对象和典型任务。,功能组件用途表,功能组件用途表,P3T1-R03;P3T1-W04;P3T1-ACT04,function_table;worksheet,module_matching;classification,trial_split,pending_professional_media_review,professional;editorial;media;student_text,high,media_redraw_required,function_boundary;professional_term;media,candidate,increment_candidate,extracted/textbook.md lines 2399-2708;reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,功能组件边界需专业复核，不能把组件名称直接当作学生已掌握内容。
N-V0311-INC-P3T1-005,P3T1-N05,定位仿真实训系统中的典型任务入口,detail_capability,P3-T1,P3,项目三：5G网络信息管理,P3-T1,任务1：5G网管架构和功能,JP-03,JP-02;JP-04;JP-07;JP-08,AU-04,AU-02;AU-09;AU-10,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P3-T1 lines 2399-2708;task_inventory:P3-T1;reports:P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports:P3-T1基于V0.3.11主数据补拆验证报告.md,internal_trial,知道从网管入口能进入哪些后续任务,我能在教学化界面图中定位任务说明、数据采集、网络测试、信令分析、端到端优化和全网性能提升入口。,在教学化仿真界面图中标注典型任务入口，并说明每个入口服务哪类学习任务。,网管功能入口定位单,网管功能入口定位单,P3T1-R04;P3T1-W05;P3T1-ACT05,interface_diagram;worksheet,interface_locator;task_routing,trial_split,pending_professional_media_review,professional;editorial;media;student_text,high,media_redraw_required,software_interface;media;task_boundary,candidate,increment_candidate,extracted/textbook.md lines 2399-2708;reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,仿真截图不得裸用，入口定位只服务学习路径映射，不展开后续任务本身。
N-V0311-INC-P3T1-006,P3T1-N06,建立功能入口与后续学习任务的映射,detail_capability,P3-T1,P3,项目三：5G网络信息管理,P3-T1,任务1：5G网管架构和功能,JP-03,JP-02;JP-04;JP-05;JP-07;JP-08,AU-04,AU-02;AU-05;AU-06;AU-09;AU-10,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P3-T1 lines 2399-2708;task_inventory:P3-T1;reports:P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports:P3-T1基于V0.3.11主数据补拆验证报告.md,internal_trial,把网管入口和后面的任务连起来,我能把网管功能入口分别连接到运行监控、参数检查、参数设置、测试、信令和全网性能提升相关任务。,根据入口定位结果，完成入口到后续项目任务的映射表。,功能到任务映射表,功能到任务映射表,P3T1-R05;P3T1-W06;P3T1-ACT06,mapping_table;worksheet,task_routing;graph_navigation,trial_split,pending_professional_media_review,professional;editorial;media;student_text,medium,not_applicable,task_boundary;graph_mapping,candidate,increment_candidate,extracted/textbook.md lines 2399-2708;reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,本节点是课程能力图谱暗线关键节点，必须保持映射边界，不替代后续任务能力节点。
N-V0311-INC-P3T1-007,P3T1-N07,判断账号权限、数据范围与学习边界,detail_capability,P3-T1,P3,项目三：5G网络信息管理,P3-T1,任务1：5G网管架构和功能,JP-03,JP-05,AU-04,AU-06,original_textbook;professional_standard;digital_textbook_standard;ai_inference,textbook:P3-T1 lines 2399-2708;task_inventory:P3-T1;reports:P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports:P3-T1基于V0.3.11主数据补拆验证报告.md,internal_trial,分清能看、能练和不能碰的边界,我能说明学生账号、教学仿真数据、真实网管授权和参数配置权限之间的区别。,根据角色、账号和任务说明，判断哪些功能可查看、可教学模拟、不可写成真实授权操作。,网管使用边界说明单,网管使用边界说明单,P3T1-R06;P3T1-W07;P3T1-ACT07,boundary_card;worksheet,boundary_checking;risk_judgement,trial_split,pending_professional_media_review,professional;editorial;media;student_text,high,not_applicable,permission_boundary;data_security;student_text,candidate,increment_candidate,extracted/textbook.md lines 2399-2708;reports/P3-T1基于V0.3.11主数据补拆验证实施计划.md;reports/P3-T1基于V0.3.11主数据补拆验证报告.md,权限、数据范围和真实工程授权边界必须显性写入，避免学生误解为真实网管操作许可。
